feature,family,non_null_rows,missing_frac,n_unique,pearson_next_level,spearman_next_level,pearson_next_delta,spearman_next_delta,combined_score
duration_stress_index_pct_change3,physics,733,0.05174644243208282,733,0.032366510348209865,0.016626852030837906,-0.03997034128590818,-0.04190387218034121,0.03657852370637267
soc_span_pct_ewmstd_13,history,773,0.0,751,0.03734769472240716,0.1075401374991052,0.018805433497946406,0.024388298568660198,0.03648215450238751
soc_stress_index_diff5,physics,729,0.056921086675291055,729,-0.03822245303417467,0.006348748231631294,-0.07255229491078438,-0.022059272336290348,0.03646691856272813
soc_span_pct_lag8,history,738,0.04527813712807249,82,0.008946208230795836,0.010200551146916939,0.005350735436727443,0.07207690112514252,0.03646452963244949
delta_days_rate_per_day5,history,763,0.012936610608020649,381,0.0986116796421356,0.01604089752393877,0.014683988588774894,-0.0437182186144322,0.03634569754593134
throughput_stress_proxy_rollmin_8,physics,771,0.002587322121604174,185,0.1337145526128994,0.05415803483913763,0.019265981886809072,0.020089301010431757,0.036315140507897595
throughput_stress_proxy_ewmmean_13,physics,771,0.002587322121604174,752,0.08437533882863311,0.010909858296477825,0.0360519448438087,0.03402261177660029,0.036199771379947725
soc_mean_pct_rollstd_5,history,773,0.0,763,-0.036104333204541365,-0.06242570366744287,0.005303697263829105,0.04803101544522792,0.03617935500007186
storage_stress_proxy_lag1,physics,752,0.027166882276843496,750,0.0010944252602446507,0.07144717849281919,-0.05229109076569061,-0.02102437601943739,0.035974815738401354
soc_span_pct_rollmin_13,history,771,0.002587322121604174,44,0.03743801720444957,-0.04055841469660819,-0.020854721137217647,-0.04408479835314844,0.03592213952501828
soc_stress_index_pct_change3,physics,724,0.06338939197930138,719,-0.08492582148558361,0.017655095254604236,-0.014307329450120348,-0.04549011063025728,0.035903595055400875
storage_stress_proxy_lag8,physics,738,0.04527813712807249,736,-0.018252202029409997,0.05190685232189981,-0.03512612465357317,-0.03490023464329985,0.035854191036782855
soc_span_pct_diff5,history,729,0.056921086675291055,138,-0.032405322793541365,0.0029233442122119065,-0.07799122005560252,-0.019505417068884895,0.03585383760886488
p95_abs_current_a_ewmstd_8,history,773,0.0,752,0.10481686643779084,0.09998428574096903,-0.0188382802646716,0.010419819948522216,0.035819732561160916
degradation_stress_proxy_rollmin_13,physics,771,0.002587322121604174,111,-0.035297884495207314,-0.13108000515085438,-0.017163334333319968,-0.016585375583791064,0.03580420853485086
duration_stress_index_lag8,physics,738,0.04527813712807249,716,-0.08328243088037084,-0.054123712516035795,0.007760755264376289,0.03770686221185858,0.0357431145400917
p95_abs_current_a_pct_change5,history,723,0.06468305304010347,696,-0.05316033213473641,-0.043942603205783214,0.05600750658819351,0.015404024158339231,0.03564148654205183
soc_stress_index_rollstd_3,physics,773,0.0,746,-0.09346648839489606,-0.12983490353061053,0.009490827336400024,0.008774272061450514,0.03561755499765393
event_duration_s_lag5,history,744,0.03751617076325997,722,-0.10234526653066561,-0.03746881827680143,0.03580083346543187,0.02003722342950511,0.035611849977493636
arrhenius_temp_proxy_ewmmean_8,physics,771,0.002587322121604174,752,-0.130660194238093,-0.1271597774825984,-0.006581142343716419,-0.0031589287265473254,0.03553584667626028
arrhenius_temp_proxy_rate_per_day3,physics,736,0.047865459249676556,736,0.0027301077471989024,0.020743234905414226,-0.09231344181504475,-0.009817253690891689,0.0354962927159467
avg_cell_temp_span_c_rollmin_3,history,769,0.005174644243208237,31,-0.0904197805958875,-0.15944675361006336,0.003994530460551016,-0.0029083675001973265,0.03546611561435235
delta_days_pct_change3,history,767,0.0077619663648124115,382,-0.035247533780839876,0.018480474119802453,0.0365141659115595,0.040350671244753035,0.035408876329661075
soc_mean_pct_rollmax_5,history,771,0.002587322121604174,256,-0.0565059378635683,-0.08862708260032647,0.040280977451046925,-0.009591655230058256,0.03534519426524609
storage_stress_proxy_pct_change1,physics,738,0.04527813712807249,733,0.013092842044885315,0.0252258166399466,-0.04632211959432463,0.036277768851397586,0.035314788561906826
cumulative_flight_count_rollstd_3,history,773,0.0,14,0.1046429604839562,-0.08897650782610003,0.021067670657929374,0.011432925294171168,0.03527588980206646
score_dtemp,operating,747,0.03363518758085382,6,0.06509939427852962,0.10484343427184865,-0.011544357085376556,-0.021097543387968116,0.035193656218828875
charge_event_flag,operating,773,0.0,2,-0.03175832688077108,-0.02449020337977819,-0.05740481767064595,0.02454704858264098,0.03511698035842606
event_type__charge,static_categorical,773,0.0,2,-0.03175832688077108,-0.02449020337977819,-0.05740481767064595,0.02454704858264098,0.03511698035842606
measurement_sigma_pct,operating,773,0.0,738,-0.05900985101420362,-0.05822650817176704,-0.05615501647036205,-0.008010885775973212,0.03508636486748198
condition_multiplier,operating,773,0.0,738,-0.05900985101420358,-0.05822650817176704,-0.056155016470362015,-0.008010885775973212,0.035086364867481956
storage_stress_proxy_lag5,physics,744,0.03751617076325997,742,-5.83227394557237e-05,0.07954241406637962,-0.008729098520368973,0.045587956378069575,0.03507050431014452
delta_days_lag13,history,747,0.03363518758085382,220,0.025972008810769262,0.03788805425533558,0.06876560374547162,0.01343457907237793,0.03495565072558882
avg_cell_temp_mean_c_pct_change3,history,736,0.047865459249676556,736,-0.07211541839767459,-0.01395334609615666,0.03041912921010291,0.03663059899706098,0.03491405206589927
current_temp_stress_index_diff1,physics,738,0.04527813712807249,723,-0.020240895584111965,-0.020770167434558024,0.06794102949027447,0.02086101135561198,0.034909378630702634
soc_mean_pct_rollstd_13,history,773,0.0,768,0.0014236751399488738,0.07994508633810028,0.006813915192125714,0.04593078548625503,0.034847158491162405
current_temp_stress_index_pct_change3,physics,730,0.05562742561448897,727,-0.06091727912158507,-0.03175135833868844,0.036473430545609996,0.028622570778598776,0.03467661767701422
throughput_stress_proxy_rollstd_13,physics,773,0.0,768,0.07038353073100495,0.07489751627255183,0.001405772144471204,-0.035172465767661754,0.03452232175277242
avg_cell_temp_span_c_diff5,history,729,0.056921086675291055,63,-8.815251614725346e-05,0.008242554247496446,-0.012934051559345612,-0.06521686346558309,0.03447300241605526
soc_mean_pct_rollmin_5,history,771,0.002587322121604174,271,0.05789603937727256,-0.008630880565490103,0.023812555653545897,-0.04487873915044519,0.03442343533631488
score_switch,operating,773,0.0,3,0.04625983297719785,0.057625751119389626,0.0003231697022373744,0.0467311192834536,0.034395800553853564
soc_mean_pct_lag3,history,748,0.03234152652005173,724,0.04838707787028234,-0.0236374800513378,0.06116979963028367,0.017014036733045607,0.03439158621368452
p95_abs_dtemp_c_per_min,operating,747,0.03363518758085382,6,0.05071728680661715,0.10484343427184865,-0.013410424355061573,-0.021097543387968116,0.034315265652543135
current_abs_mean_a_pct_change5,history,723,0.06468305304010347,718,-0.030418605481652303,-0.024610678106613364,0.052298706343615185,0.026316505218015453,0.03426550151534874
condition_multiplier_rate_per_day3,history,767,0.0077619663648124115,767,-0.010756103444730538,-0.011656648363145223,0.07960124365215536,0.01672874836247854,0.03423241745770679
measurement_sigma_pct_rate_per_day3,history,767,0.0077619663648124115,767,-0.01075610344473054,-0.011656648363145223,0.07960124365215536,0.01672874836247854,0.03423241745770679
p95_abs_current_a_pct_change1,history,732,0.053040103492884905,693,0.023106046187944016,-0.011131958111848864,0.06159791933281151,0.02613218641218596,0.03421925802089886
observed_soh_pct_rate_per_day5,history,763,0.012936610608020649,449,0.08145150978067071,0.1262480349055291,-0.0018804032222239455,-0.01444888451438828,0.03414847521203834
event_duration_s_rollmin_5,history,771,0.002587322121604174,264,-0.04016174500210792,-0.06279079761231728,0.009959377132720822,0.039210385592103686,0.03406728079832129
soc_stress_index_rollmean_21,physics,771,0.002587322121604174,771,0.0006275448890734472,-0.03116618470662537,0.05866744614889073,0.025828042794523318,0.03396053529710386
avg_cell_temp_mean_c_ewmstd_5,history,773,0.0,754,-0.053640830291659385,-0.08075756733048932,-0.022906065810284072,-0.02129378582082477,0.033931741491195704
thermal_severity_proxy_lag2,history,750,0.02975420439844756,728,-0.041247117609729204,-0.08483269661487464,-0.009333065065810634,0.03170038769185234,0.03391471023428086
storage_stress_proxy_diff3,physics,736,0.047865459249676556,736,0.041881088800177296,0.02207993692101129,-0.007161508951830005,0.05377051295703862,0.03384528293438581
cumulative_flight_count_ewmstd_5,history,773,0.0,360,0.11846213566867789,0.11394617596562284,0.0023019983762671632,-0.009356297932376302,0.0338390735441607
p95_abs_current_a_rollmax_5,history,771,0.002587322121604174,171,0.18218265718573573,0.08060223106529474,0.0027790869245458653,0.005980985629210539,0.033833769988876286
rolling_current_abs_max_5,history,771,0.002587322121604174,171,0.18218265718573573,0.08060223106529474,0.0027790869245458653,0.005980985629210539,0.033833769988876286
soc_mean_pct_diff3,history,736,0.047865459249676556,736,-0.030800175472680234,-0.0358267175470541,0.025139511747287933,-0.03959533560496695,0.033813779725747645
throughput_stress_proxy_rollstd_2,physics,773,0.0,720,-0.03669734656560078,-0.09392974694440363,-0.02508205424684693,0.018890480948366203,0.03378452939903949
soc_mean_pct_ewmstd_8,history,773,0.0,753,0.017319262631338546,0.06975146321095438,0.0027439163165604626,0.04602860098496789,0.0337306910829807
avg_cell_temp_span_c_rollstd_2,history,773,0.0,34,-0.06128313139914392,-0.11481569895590293,0.01589013422874276,0.012367147295846653,0.03368292453505366
event_duration_s_rollslope_5,history,766,0.009055627425614499,757,0.019691578060613474,-0.00668605398686033,0.06665277582036178,-0.023516357034460877,0.03355025931570632
thermal_severity_proxy_lag5,history,744,0.03751617076325997,722,-0.05249367239973241,-0.09106851331635855,-0.03510059951208054,0.008865770171180886,0.033429420668082584
avg_cell_temp_span_c_rollmin_13,history,771,0.002587322121604174,6,-0.08124349369254419,-0.1404593876259124,0.012342475626466154,0.001090857916844343,0.03338688626366108
duration_stress_index_rate_per_day5,physics,729,0.056921086675291055,729,-0.010319736600384646,0.018999364950962556,0.0042241138256758366,-0.06270576022202135,0.033366704650295204
arrhenius_temp_proxy_lag8,physics,738,0.04527813712807249,716,-0.06073355952700748,-0.06403908870434213,-0.028397385791264634,-0.02001769629118272,0.033206398326763684
avg_cell_temp_span_c_pct_change3,history,723,0.06468305304010347,251,-0.026810100588392255,-0.0004734408242785632,0.014490237861042012,-0.057922543080353134,0.033164241926952526
arrhenius_temp_proxy_ewmstd_8,physics,773,0.0,752,-0.08654044879981085,-0.051571731596751255,-0.019543992157436046,-0.024075013134151953,0.033086758177092966
delta_days_lag5,history,763,0.012936610608020649,222,-0.004872002096546958,0.06672518975528786,-0.003141984612032555,0.0478093766105184,0.03295279353129092
instant_stress_index_rollmax_21,physics,771,0.002587322121604174,87,-0.0017900519632251385,0.07955471481748962,0.02160054261726511,-0.031858195559294915,0.032928563205808205
degradation_stress_proxy_lag13,physics,747,0.03363518758085382,729,-0.07465479884389851,-0.080805256858804,0.006838140899802214,-0.024947164707439434,0.032863934801498865
throughput_stress_proxy_lag2,physics,750,0.02975420439844756,722,0.04684901482380668,0.020228214098114133,0.019719702272323936,0.0426565051500405,0.03283047159631319
storage_stress_proxy_rollmax_2,physics,766,0.009055627425614499,460,-0.003990998746975868,0.15581171870905403,-0.02216686033959906,0.005196585180950423,0.032759379114363094
soc_mean_pct_pct_change3,history,736,0.047865459249676556,736,-0.049398428760327594,-0.03847767372247769,-0.0010171170030603119,-0.04811680952844422,0.03266919332312241
duration_stress_index_lag5,physics,744,0.03751617076325997,722,-0.09893450740083537,-0.061186571356544706,-0.027083522799807608,0.012124702807445315,0.03265260954685792
instant_stress_index_rate_per_day1,physics,738,0.04527813712807249,723,-0.040757701731167384,0.012118827107767056,-0.008474939713574473,-0.05367882046949705,0.03259154536462781
avg_cell_temp_span_c_lag1,history,752,0.027166882276843496,34,-0.07681220197210578,-0.09249043404019329,-0.014188795321114082,-0.014940546513577522,0.03253466983068368
instant_stress_index_lag13,physics,728,0.05821474773609314,708,0.05387390638975081,0.03861196146855448,0.03514871342755391,-0.023939836135542732,0.03249672514851866
storage_stress_proxy_rate_per_day3,physics,736,0.047865459249676556,736,0.06045715929229898,0.03150756930870537,0.005269195733025153,0.04457889749491301,0.0324131139181541
storage_stress_proxy_rollmean_2,physics,766,0.009055627425614499,757,0.025239668133471317,0.15168091319311527,-0.02209547491652314,-0.0009936254020179174,0.03235187769817943
arrhenius_temp_proxy_diff5,physics,729,0.056921086675291055,729,0.002937484961942119,-0.016064621669081604,-0.07378124492045782,-0.016696069451120697,0.032351046475698114
measurement_sigma_pct_lag5,history,763,0.012936610608020649,728,-0.029671901796899866,-0.028212582993107395,-0.05673954925394653,-0.018063524837768664,0.03234952858183596
condition_multiplier_lag5,history,763,0.012936610608020649,728,-0.029671901796899835,-0.028212582993107395,-0.05673954925394652,-0.018063524837768664,0.03234952858183595
internal_resistance_proxy_ohm_lag2,physics,744,0.03751617076325997,719,-0.11451511321491509,-0.029872879910862783,-0.026938923121140785,0.018286140806999,0.03224288360761272
condition_multiplier_lag3,history,767,0.0077619663648124115,732,-0.03731263841621525,-0.050004300253663043,0.02600944911666718,0.02932595103841919,0.032231421581959775
measurement_sigma_pct_lag3,history,767,0.0077619663648124115,732,-0.037312638416215266,-0.050004300253663043,0.026009449116667176,0.02932595103841919,0.03223142158195977
throughput_stress_proxy_rollmax_2,physics,766,0.009055627425614499,453,0.013918599087786747,-0.005198988231876935,-0.004667967783325791,0.06345003066154654,0.0321246122762539
soc_stress_index_rollstd_8,physics,773,0.0,760,-0.09642879427463438,-0.07391590915068838,0.017297860691487837,-0.013658983726703579,0.032066166684529655
throughput_stress_proxy_rollstd_3,physics,773,0.0,746,-0.0009179581584732619,-0.03209691953468254,0.06189678822038196,0.018791366464153896,0.03193148512103355
current_abs_mean_a_pct_change1,history,732,0.053040103492884905,712,0.037155738753537296,-0.0028332898281658516,0.044188150758934654,0.03206101643050948,0.03182446997098827
instant_stress_index_rollstd_3,physics,773,0.0,750,-0.07987108618165158,-0.10969380524701416,0.01268543241207566,0.0076676697779310375,0.03169726052890895
instant_stress_index_rollmean_21,physics,771,0.002587322121604174,771,0.0881407899519208,0.025339151435425217,0.05468270812681264,0.005930862910109595,0.03168865245809897
throughput_stress_proxy_rollmean_8,physics,771,0.002587322121604174,764,0.08105205597894698,0.05433133291830154,0.021651012619711783,0.01964769735723513,0.03159167313230927
avg_cell_temp_span_c_ewmstd_3,history,773,0.0,751,-0.08758711909502183,-0.07227355864241701,0.009813358321562483,0.019973939828170088,0.03153202612501002
soc_stress_index_pct_change5,physics,717,0.07244501940491588,709,-0.09803280040418141,-0.012917661014095435,-0.014133077551613811,-0.03455449286469628,0.03153037424712993
throughput_stress_proxy_rollstd_21,physics,773,0.0,770,0.032615204401352564,0.09162320227693474,-0.03236587031533723,-0.010534501275053837,0.03145528745005086
event_duration_s_lag8,history,738,0.04527813712807249,716,-0.09596839191413475,-0.03670653674916036,-0.009306795136930628,0.03003348688100416,0.03140992734131859
soc_span_pct_pct_change3,history,724,0.06338939197930138,547,-0.04031051970532529,0.015529290155834045,-0.014311065687595539,-0.0458017363385216,0.03126454655252102
current_abs_mean_a_diff1,history,738,0.04527813712807249,723,-0.00919218084590642,0.004164763581270807,0.07013880971902989,0.018970633577853824,0.031122360647524452
soc_span_pct_lag13,history,728,0.05821474773609314,82,0.033238310185977844,0.03703228997704898,0.039898908556626415,0.02277567887941108,0.031097402577878044
avg_cell_temp_span_c_diff3,history,736,0.047865459249676556,63,-0.011576388019276693,-0.008560457957752336,0.016181147980869205,-0.052866543660683295,0.031085996537158763
avg_cell_temp_mean_c_diff1,history,738,0.04527813712807249,722,-0.015586285918488074,0.0071118931443809605,0.04373302415473084,-0.03404668958138887,0.0310663301215502
p95_abs_current_a_ewmstd_13,history,773,0.0,753,0.08363806827447733,0.09285758311834125,-0.02398845120095168,0.0034959434411286835,0.03106215420399233
storage_stress_proxy_rate_per_day5,physics,729,0.056921086675291055,729,0.09870763787101552,0.009912895482960643,0.014824457697886359,-0.03390461578706328,0.03106211252309004
instant_stress_index_lag5,physics,744,0.03751617076325997,724,0.011090625737883964,-0.004707839449668257,0.07163026914582782,-0.017155027806776052,0.0310240817480362
instant_stress_index_rollmin_3,physics,769,0.005174644243208237,425,-0.012306563334301275,-0.02395741353491729,0.018837634001631947,0.04540507632400801,0.03090784290996091
delta_days_lag8,history,757,0.02069857697283317,221,-0.020126674468917888,0.04469200803614039,-0.02443850690797394,-0.0330148381797247,0.030904697905581147
arrhenius_temp_proxy_rollmean_5,physics,771,0.002587322121604174,766,-0.11362597297614534,-0.10796741974253167,0.0007466780073917095,0.006518253150979647,0.03071492757915264
storage_stress_proxy_rollmin_5,physics,771,0.002587322121604174,251,0.10626124803098817,0.10658600036066712,-0.00489888903320837,0.005747755569470772,0.030670181573423244
battery_id,static,773,0.0,2,0.11019691110108144,0.11884214078795313,0.001033944017912698,-0.0033137611986192887,0.0306473879730536
battery_id_str__1,static_categorical,773,0.0,2,-0.11019691110108144,-0.11884214078795313,-0.001033944017912698,0.0033137611986192887,0.0306473879730536
battery_id_str__2,static_categorical,773,0.0,2,0.11019691110108144,0.11884214078795313,0.001033944017912698,-0.0033137611986192887,0.0306473879730536
battery_id_str,static,773,0.0,2,0.11019691110108144,0.11884214078795313,0.001033944017912698,-0.0033137611986192887,0.0306473879730536
duration_stress_index_rollmin_5,physics,771,0.002587322121604174,265,-0.03560340350285131,-0.06537863187728286,0.005460400889995326,0.03474901549310582,0.030642312370773778
p95_abs_current_a_rollstd_8,history,773,0.0,754,0.06342201656172862,0.036158576374454604,-0.022638972611432738,-0.026431486433146443,0.030451848790686773
storage_stress_proxy_pct_change5,physics,729,0.056921086675291055,729,0.05645897794221753,0.006944046567267213,0.03404402816298511,-0.030111797241769496,0.03045102198700364
storage_stress_proxy_lag13,physics,728,0.05821474773609314,726,0.027755499739129785,0.04956831439898023,0.06010539306785601,0.0049065320300056975,0.03045035446761938
avg_cell_temp_mean_c_diff3,history,736,0.047865459249676556,736,-0.029752295128938233,-0.013009767804369007,0.027036207717676213,0.03845819423667847,0.03034374440535735
avg_cell_temp_span_c_pct_change1,history,728,0.05821474773609314,228,0.02509462324993859,0.024748803456411547,0.018291790279511617,-0.04140016372005992,0.03033939360133604
delta_days_rate_per_day3,history,767,0.0077619663648124115,383,0.06563641067318594,0.027989953334290225,0.0019682248619147763,0.042084395911862395,0.03029057968637464
arrhenius_temp_proxy_rollmin_2,physics,766,0.009055627425614499,482,-0.07294926321145749,-0.056793155261599976,-0.0029132499965761577,0.030178037047254656,0.030267991280623185
p95_abs_current_a_rollmax_8,history,771,0.002587322121604174,138,0.16645942928574478,0.06731434352973228,0.004077305337128713,0.0050036377705167156,0.030217923055905455
soc_mean_pct_rollstd_3,history,773,0.0,750,-0.0463149709890989,-0.10844634577798962,0.01800733306317521,0.008427327190401478,0.03009294612024156
instant_stress_index_rollstd_8,physics,773,0.0,763,-0.09175839846520721,-0.07344873282044727,0.014626503164310366,-0.012211270908700876,0.030076172627796313
internal_resistance_proxy_ohm_lag5,physics,738,0.04527813712807249,713,-0.12258814601618911,-0.056321716114804146,0.016902676618470874,0.009498895824454854,0.030052378125385484
avg_cell_temp_span_c_lag3,history,748,0.03234152652005173,34,-0.06715197173190998,-0.09119325644841186,-0.014595762195580512,-0.0116964114071221,0.030036299432331878
avg_cell_temp_mean_c_rollstd_5,history,773,0.0,762,-0.0541563332206267,-0.0687449852494654,-0.014229490799758413,0.021453600544226226,0.029650348594311808
soc_span_pct_pct_change5,history,717,0.07244501940491588,548,-0.04364028068328118,-0.013445208300872003,-0.027308909782679927,-0.03344375692848681,0.02962317286608196
arrhenius_temp_proxy_ewmstd_3,physics,773,0.0,751,-0.07605501962617338,-0.07985402100843751,-0.006025779653052399,0.018172024792806003,0.029568750166561384
duration_stress_index_rollmin_13,physics,771,0.002587322121604174,119,0.018869593822678325,-0.062323077766658484,-0.017350192261959153,-0.02916287770380373,0.02956377369256603
avg_cell_temp_mean_c_rollstd_8,history,773,0.0,763,-0.05723663596262861,-0.08371318621100343,-0.019746747224506058,-0.011736668601972942,0.029486166566153018
instant_stress_index_lag2,physics,750,0.02975420439844756,730,-0.03469022372374238,-0.01955386902500979,-0.028933232766043086,0.031482746705030436,0.029249308573202328
p95_abs_current_a_ewmstd_5,history,773,0.0,752,0.09318930945129396,0.06897274667947854,-0.01320511454230635,0.012316313209280342,0.029168718253919236
event_duration_s_lag13,history,728,0.05821474773609314,706,-0.13129565251758837,-0.0537440791527389,-0.014914344179884362,-0.00775853923608267,0.029156823034872183
condition_multiplier_pct_change3,history,767,0.0077619663648124115,767,-0.04724385241957336,-0.0060980996981332206,-0.06515258754221746,-0.008720738133104762,0.029109208619239702
measurement_sigma_pct_pct_change3,history,767,0.0077619663648124115,767,-0.04724385241957337,-0.0060980996981332206,-0.06515258754221746,-0.008720738133104762,0.029109208619239702
instant_stress_index_rollmin_2,physics,766,0.009055627425614499,526,-0.02634190484685954,-0.026608818876780155,0.013156150406058073,0.040830023865773314,0.02894586917761839
voltage_sag_proxy_v,physics,754,0.02457956015523932,727,0.06146724651961664,0.06280396727737035,-0.010555234780144319,-0.02231093716278626,0.02877381190086433
soc_span_pct_rate_per_day3,history,736,0.047865459249676556,549,0.0089643181362849,0.03121059215792418,-0.03348759279217888,-0.028965360322644122,0.02865871062016064
thermal_severity_proxy_lag3,history,748,0.03234152652005173,726,-0.03789483902205329,-0.09001742435649593,0.022620900426112856,0.01011520900718864,0.028630211736748463
instant_stress_index_diff5,physics,729,0.056921086675291055,729,-0.04142939901310649,-0.0002849060628207525,-0.06184367915398502,-0.012928747642995704,0.028556715996277335
instant_stress_index_ewmstd_3,physics,773,0.0,751,-0.07744210376830227,-0.07820692692323152,0.009728727274857003,0.01350567364604148,0.02847142073849072
throughput_stress_proxy_lag8,physics,738,0.04527813712807249,710,0.05481055262639013,0.032430492450360185,-0.04858949467689779,0.007820237999124704,0.028441584632868493
degradation_stress_proxy_rollmin_5,physics,771,0.002587322121604174,250,-0.05779129531680768,-0.13766463189482409,0.003389406457839362,0.0021432785263394544,0.028410121590108944
soc_span_pct_rollmin_8,history,771,0.002587322121604174,57,0.0376271666314101,0.014716303296324576,0.023278250932326574,0.033920552536121605,0.02821788607854239
soc_mean_pct_ewmstd_3,history,773,0.0,751,-0.01053742858161291,-0.025308372452673953,0.013928075335132096,0.04248972923667231,0.028148799483104555
voltage_mean_v,operating,754,0.02457956015523932,730,-0.06607388789933036,-0.07570197877919045,0.026701060583284576,0.004746140380688365,0.02810876695310674
storage_stress_proxy_rate_per_day1,physics,738,0.04527813712807249,738,-0.07572191500394548,0.0076779263783409955,0.006090416494563955,0.03892689239188922,0.028068106981865033
delta_days_rollmin_8,history,771,0.002587322121604174,41,0.010436425107730282,0.01885937948716638,-0.027324574124356273,-0.03509235747672659,0.027861482535681836
arrhenius_temp_proxy_lag3,physics,748,0.03234152652005173,726,-0.04063163129974384,-0.051677440491527754,0.05328818444347421,-8.632732788985854e-05,0.02784008183429625
cumulative_flight_count_rollstd_5,history,773,0.0,46,0.12406751675966238,0.03305918216841408,0.011339817768443141,0.015482071283379749,0.02773450640928218
degradation_stress_proxy_diff5,physics,763,0.012936610608020649,760,0.0016437961710670046,-0.005218445768238358,-0.025904697938407974,-0.04219059130882016,0.027704321952833923
p95_abs_current_a_lag3,history,748,0.03234152652005173,328,0.12384980339725483,0.09583273075338328,-0.0030102598775827395,-8.039871452403869e-05,0.02769914733754361
avg_cell_temp_span_c_lag13,history,728,0.05821474773609314,34,-0.039673655219199924,-0.06632855653951614,0.02941242900362049,0.010975307513334597,0.02767926608493413
current_abs_mean_a_rate_per_day5,history,729,0.056921086675291055,729,-0.0063742251164197305,-0.03063026972698331,0.027208492887733922,0.03172720573125436,0.027671753416074106
p95_abs_current_a_rollmax_21,history,771,0.002587322121604174,63,0.10509289748928642,0.006539902430293075,0.002595915420586133,0.03403093697279743,0.027582971377407287
delta_days_pct_change1,history,771,0.002587322121604174,383,0.006752633995206519,0.01612169459058671,-0.048782978441629314,0.021889423612498723,0.02757865174622188
cumulative_flight_count_rate_per_day1,history,771,0.002587322121604174,102,-0.004694105893231593,0.01290178225635419,-0.005749733124485387,-0.05175705395039621,0.027420272142800198
soc_span_pct_rollstd_21,history,773,0.0,747,-0.011615180922017933,0.08562078405930743,-0.005635052655493074,0.025849595608734587,0.027327469521676397
soc_mean_pct_diff5,history,729,0.056921086675291055,729,-0.03709161989200911,-0.02542240145406175,0.06088247594417099,-0.0033825734079529976,0.02730942302414032
soc_span_pct_ewmstd_3,history,773,0.0,749,-0.06930093545964873,-0.07295541629444285,0.010379450971950262,0.013517129467332205,0.02706994954201587
thermal_severity_proxy_diff5,history,729,0.056921086675291055,729,0.007456917610994801,0.0019173102150115467,-0.009958774890585612,-0.05068676026447539,0.026829962879540824
throughput_stress_proxy_diff5,physics,729,0.056921086675291055,729,-0.03366398728389633,-0.025558948009798237,-0.05747342336050384,-0.005193256021839957,0.026779233147838498
delta_days_diff5,history,763,0.012936610608020649,365,0.015980623296963602,0.012357256074741294,-0.014106448986267103,-0.04217568492340235,0.026662643652318744
soc_stress_index_ewmstd_3,physics,773,0.0,751,-0.08445393103530667,-0.08306093807676024,0.007084943795071804,0.008049828970754281,0.026652439990405667
internal_resistance_proxy_ohm_rollmin_5,physics,771,0.002587322121604174,257,0.006798813012939018,-0.0034947546904032394,-0.013732399509906368,0.04734052241028919,0.026627049442456436
current_temp_stress_index_rollslope_5,physics,766,0.009055627425614499,759,0.014949972081037924,-0.0037559237968762954,-0.019000275706834976,-0.041432082629315733,0.02640290567287781
avg_cell_temp_span_c_ewmstd_8,history,773,0.0,751,-0.0364017764787454,0.007936154870943644,-0.0029881182250462907,-0.04578070331785782,0.026328352839065993
soc_mean_pct_diff1,history,738,0.04527813712807249,723,-0.02649405738787507,-0.02813489771445943,0.020134214994996832,0.029591498136075742,0.026226079055689553
degradation_stress_proxy_rate_per_day5,physics,763,0.012936610608020649,760,0.014965917460107543,0.010411167718156573,-0.006112750458584224,-0.047323560149609936,0.02618769410863398
delta_days_diff3,history,767,0.0077619663648124115,365,0.015338913019990704,0.011681403214968746,-0.008798299393995531,0.04495641206653064,0.02615597703238183
storage_stress_proxy_rollslope_5,physics,766,0.009055627425614499,760,-0.023003182785100027,0.01529261367226646,0.01935706524373132,0.03478966517574578,0.02605667923155497
p95_abs_current_a_rollstd_21,history,773,0.0,755,0.017417255960334305,0.06033975767210293,-0.03363349482748586,-0.01143397309171687,0.02602802558636722
avg_cell_temp_mean_c_rollstd_3,history,773,0.0,750,-0.053363705715379406,-0.09176139001306924,0.010622572474364558,-0.008271875507163932,0.026009694794031465
instant_stress_index_pct_change3,physics,736,0.047865459249676556,736,-0.03072543817085247,0.029288154328376302,0.0013740377347395537,-0.04019724241156946,0.025966737371969816
p95_abs_current_a_rollslope_5,history,766,0.009055627425614499,748,0.023960341318331205,0.02732697209246608,0.0428664411100224,-0.014174606121241223,0.0257335850332683
soc_span_pct,operating,754,0.02457956015523932,83,-0.04451364463046835,-0.01877350046955456,-0.04416607912579146,0.011308919810364278,0.025606227185881382
soc_span_pct_lag5,history,744,0.03751617076325997,82,-0.007974130903819278,-0.007012413521779568,0.06430451346772592,-0.009602818960647413,0.025461897691257975
soc_mean_pct_lag8,history,738,0.04527813712807249,714,0.037243930511082456,-0.028607608022198864,0.01350394277332495,-0.029757373205043323,0.02545753502870506
duration_stress_index_lag13,physics,728,0.05821474773609314,706,-0.08428236751219832,-0.056708055909194865,-0.011221981180027053,0.010898168031266817,0.025205215105677248
current_abs_mean_a_diff5,history,729,0.056921086675291055,729,-0.04069878802954838,-0.020631598574984294,0.03328694885890761,0.017779115860473295,0.025151305384087743
storage_stress_proxy_lag2,physics,750,0.02975420439844756,748,0.00450557717969648,0.07697367613977314,0.01768576179660662,-0.017413908399472655,0.025138596457680296
