plane_id,battery_id,flight_id,event_datetime,event_type,observed_soh_pct,observed_soh_iqr_pct,observed_soh_span_pct,flag_new_est_batt_cap_any,flag_rst_coulomb_any,n_rows,event_duration_s,avg_cell_temp_mean_c,avg_cell_temp_min_c,avg_cell_temp_max_c,avg_cell_temp_span_c,current_abs_mean_a,p95_abs_current_a,current_span_a,voltage_mean_v,voltage_max_v,soc_mean_pct,soc_min_pct,soc_max_pct,soc_span_pct,kalman_coulomb_gap_mean_pct,kalman_coulomb_gap_span_pct,cap_est_delta_raw,cap_est_span_raw,p95_abs_dtemp_c_per_min,p95_abs_dcurrent_a_per_s
192,2,11003,2025-06-13 22:40:00,charge,97.0,0.0,0.0,1,1,6110,1221.795061,21.530932896890345,0.0,23.0,23.0,23.69170212765957,25.7,26.1,383.2370212765958,396.5,65.62487725040917,52.0,80.0,28.0,-0.3631063829787234,0.9200000000000088,9533.0,9533.0,0.0,0.4998215637048299
192,2,11017,2025-06-14 07:30:00,charge,97.0,0.0,0.0,0,0,9297,1859.192125,22.74195977196945,20.0,24.0,4.0,11.067096912982683,23.6,24.1,399.8272561041196,403.7,92.78821125094116,80.0,100.0,20.0,-1.02456921587609,1.980000000000004,0.0,0.0,0.0,0.5013341755771552
192,2,11016,2025-06-14 20:30:00,flight,97.0,0.0,97.0,0,1,15096,3019.179139,23.302265500794913,0.0,25.0,25.0,21.827808691043984,70.1,116.3,370.0484565447801,400.1,69.68713566507684,36.0,100.0,64.0,-0.36700251722310573,1.0900000000000176,9533.0,9533.0,0.0,7.519750691730589
192,2,11126,2025-07-01 15:09:00,charge,97.0,0.0,97.0,0,1,14491,3531.7747950000003,26.906217652335933,0.0,28.0,28.0,9.318425229452764,30.6,44.900000000000006,374.2098543923815,400.5,70.69608722655441,32.0,100.0,68.0,-0.36432613346214815,1.0000000000000142,9525.0,9525.0,0.0,3.468946855181898
192,2,11127,2025-07-01 15:10:00,flight,97.0,0.0,97.0,0,1,410,81.800126,26.934146341463414,0.0,27.0,27.0,0.0,0.0,0.0,349.3000000000001,349.3,32.0,32.0,32.0,0.0,-0.6811219512195108,0.07000000000000028,9525.0,9525.0,0.0,0.0
192,2,11128,2025-07-01 16:00:00,charge,97.0,0.0,0.0,1,1,17506,3500.984197,30.62315777447732,0.0,32.0,32.0,19.971107049011767,26.7,27.2,385.4932308922655,403.8,72.2355763738147,32.0,100.0,68.0,-0.5896886781674853,0.44000000000000483,9502.0,9525.0,0.0,0.5003903044375521
192,2,11129,2025-07-01 17:59:00,flight,97.0,0.0,97.0,0,1,17225,3445.575623,29.48957910014514,0.0,32.0,32.0,17.715047895500728,68.27999999999993,89.2,373.79298113207545,398.9,72.55500725689404,41.0,100.0,59.0,0.0028969521044994633,0.4800000000000182,9502.0,9502.0,0.0,6.060514242515988
192,2,11130,2025-07-01 19:00:00,charge,97.0,0.0,0.0,1,1,8831,1765.989387,30.535046993545464,0.0,32.0,32.0,24.423213679085038,26.2,26.7,379.1415241761975,396.8,61.63696070660174,41.0,83.0,42.0,0.05283773072132243,0.08000000000001961,9504.0,9504.0,0.0,0.5019854784411354
192,2,11133,2025-07-02 16:01:00,flight,97.0,0.0,97.0,0,1,17520,3503.770843,28.291095890410958,27.0,30.0,3.0,15.99719178082192,62.2,88.4,378.5306906392694,402.4,77.74303652968037,47.0,100.0,53.0,-0.2288076484018265,0.8900000000000148,0.0,0.0,0.0,6.539857164841463
192,2,11134,2025-07-02 17:05:00,charge,97.0,0.0,0.0,1,1,14655,2930.7873150000005,30.847697031729783,0.0,32.0,32.0,18.731286250426475,25.7,26.1,389.83695667007845,403.8,78.37318321392016,47.0,100.0,53.0,-0.13567451381780965,0.0899999999999892,9499.0,9504.0,0.0,0.501230520928682
192,2,11135,2025-07-02 19:40:00,flight,97.0,0.0,0.0,0,1,16391,3281.777554,29.936245500579588,0.0,32.0,32.0,21.772741138429627,65.8,88.7,369.4447928741383,399.3,68.10438655359648,31.0,100.0,69.0,-0.10162406198523614,0.690000000000019,9499.0,9499.0,0.0,7.504014666429412
192,2,11136,2025-07-02 20:40:00,charge,97.0,0.0,0.0,1,1,10432,2086.387405,31.90049846625767,29.0,34.0,5.0,24.4739263803681,26.7,27.2,374.9272814417178,395.4,56.15337423312884,31.0,80.0,49.0,-0.1440509969325152,0.05000000000001137,9493.0,9499.0,0.0,0.5019122862640827
192,2,11132,2025-07-03 03:10:00,charge,97.0,0.0,0.0,0,0,11461,2292.192504,27.76598900619492,0.0,28.0,28.0,8.433182095803158,23.2,23.4,400.75370386528226,404.0,95.31288718261932,83.0,100.0,17.0,-0.11906116394729976,0.3800000000000239,9504.0,9504.0,0.0,0.5008718927526686
192,2,11137,2025-07-03 11:30:00,charge,97.0,0.0,0.0,0,0,11492,2298.193846,23.81291333101288,0.0,26.0,26.0,8.138435433344934,9.7,9.7,396.0431430560389,403.7,88.753045596937,80.0,98.0,18.0,-0.17304907761921332,0.950000000000017,9493.0,9493.0,0.0,0.49995250462439367
192,2,11138,2025-07-03 12:15:00,flight,97.0,0.0,0.0,0,1,11942,2388.1847820000003,23.723999330095463,0.0,25.0,25.0,16.59488360408642,82.4,91.5,380.1289566236811,399.0,82.1038352034835,61.0,99.0,38.0,-0.851247697203148,3.500000000000014,9493.0,9493.0,0.0,6.46209978476391
192,2,11139,2025-07-03 13:00:00,charge,97.0,0.0,0.0,0,1,12186,2436.991534,25.134170359428854,0.0,26.0,26.0,16.40010667979649,24.9,25.5,393.2430576070901,403.7,83.94263909404235,61.0,100.0,39.0,-1.618085507959954,1.269999999999996,9493.0,9493.0,0.0,0.5026752376327189
192,2,11141,2025-07-03 14:17:00,flight,97.0,0.0,97.0,0,1,17479,3495.576919,25.77578808856342,0.0,27.0,27.0,18.12369128668688,74.62999999999955,98.0,376.97693231878253,397.5,78.98483894959666,39.0,100.0,61.0,-1.182499570913668,1.0600000000000023,9493.0,9493.0,0.0,6.502643324587448
192,2,11140,2025-07-03 15:00:00,charge,97.0,2.0,97.0,1,1,25817,5163.1752209999995,27.374017120501996,26.0,29.0,3.0,12.289425572297322,24.7,25.6,377.8768795754735,403.7,65.50927683309448,39.0,100.0,61.0,-1.3161509857845606,0.4899999999999949,-45.0,45.0,0.0,0.500964983801949
192,2,11152,2025-07-04 10:40:00,charge,95.0,1.0,1.0,1,1,12973,2594.588076,28.35288676481924,0.0,29.0,29.0,24.333415555384256,26.8,27.2,379.70313728513065,400.6,61.06552069683188,29.0,91.0,62.0,0.6157234255761967,0.17000000000001592,9473.0,9473.0,0.0,0.5010508288542809
192,2,11151,2025-07-04 12:46:00,flight,95.0,0.0,0.0,0,1,18081,3615.977844,21.83529672031414,0.0,24.0,24.0,21.037237984624742,78.7,97.1,367.02147558210277,398.2,66.06725291742714,25.0,100.0,75.0,-0.4776771196283389,1.5900000000000034,9448.0,9448.0,0.0,7.507986631719654
192,2,11150,2025-07-04 12:50:00,charge,95.0,0.0,95.0,1,1,14409,2881.5840719999997,26.20306752723992,23.0,28.0,5.0,20.00789784162676,27.1,27.599999999999998,377.56324519397606,397.2,58.86411270733569,25.0,81.0,56.0,0.2633027968630695,0.34000000000000696,1.0,1.0,0.0,0.5006207697547398
192,2,11154,2025-07-04 13:50:00,charge,95.0,1.0,1.0,1,1,12973,2594.588076,28.35288676481924,0.0,29.0,29.0,24.333415555384256,26.8,27.2,379.70313728513065,400.6,61.06552069683188,29.0,91.0,62.0,0.6157234255761967,0.17000000000001592,9473.0,9473.0,0.0,0.5010508288542809
192,2,11153,2025-07-04 23:36:00,flight,95.0,0.0,0.0,0,1,21510,4301.7705750000005,28.87540678754068,26.0,31.0,5.0,16.14526731752673,72.4,95.0,370.8309483960948,396.1,67.41901441190144,29.0,97.0,68.0,0.25324360762436027,0.6300000000000097,0.0,0.0,0.0,6.004653610150033
192,2,11242,2025-07-05 00:47:00,charge,95.0,0.0,0.0,0,1,277,55.598915999999996,25.812274368231048,0.0,26.0,26.0,0.0,0.0,0.0,347.8263537906138,347.9,29.0,29.0,29.0,0.0,0.6200000000000045,0.0,9449.0,9449.0,0.0,0.0
